49	高级数据分析师	朝阳区	15:26发布	20k-40k	20k-40k 经验3-5年 / 本科	教育 Hive MySQL Python	“15薪、不加班、教育项目有前景”	移动互联网,游戏 / 上市公司 / 2000人以上	完美世界
50	数据分析师	中关村	15:34发布	20k-30k	20k-30k 经验3-5年 / 本科	数据分析	“核心业务”	文娱丨内容 / 上市公司 / 2000人以上	爱奇艺
51	数据分析师	朝阳区	19:00发布	20k-40k	20k-40k 经验3-5年 / 不限	社交	“上市公司，大神团队”	文娱丨内容 / 上市公司 / 500-2000人	映客
52	数据分析实习生	团结湖	18:41发布	2k-4k	2k-4k 经验在校/应届 / 本科	移动互联网 大数据	“团队氛围好 下午茶”	移动互联网,社交 / C轮 / 500-2000人	亚创
53	数据分析师	海淀区	14:27发布	15k-30k	15k-30k 经验3-5年 / 不限	运营	“免费班车”	硬件 / 上市公司 / 2000人以上	小米集团
54	数据分析	燕莎	18:26发布	4k-6k	4k-6k 经验在校/应届 / 本科	企业服务 移动互联网 需求分析	“团队niec”	移动互联网,企业服务 / B轮 / 150-500人	亿欧
55	数据分析师	西北旺	11:27发布	10k-20k	10k-20k 经验3-5年 / 本科	数据分析	“七险一金,年底双薪,节日福利”	物流丨运输,软件开发 / D轮及以上 / 500-2000人	福佑卡车
56	数据分析营销课讲师	海淀区	2020-12-22	15k-30k	15k-30k 经验3-5年 / 本科	教育 有提成	“领导Nice 高薪职业”	企业服务 / D轮及以上 / 500-2000人	拉勾网
57	数据分析实习生	海淀区	18:04发布	5k-8k	5k-8k 经验在校/应届 / 本科	教育 移动互联网 Python MySQL	“创新市场；快速增长；十四薪；”	移动互联网,教育 / A轮 / 150-500人	天天乐学
58	资深数据分析师	海淀区	17:12发布	28k-48k	28k-48k 经验5-10年 / 硕士	游戏 数据分析	“高福利 六险一金 扁平化”	移动互联网,游戏 / 不需要融资 / 500-2000人	乐元素游戏
59	数据分析师	北苑	16:41发布	8k-13k	8k-13k 经验在校/应届 / 本科	跨境电商 数据 SAS SQL	“大咖带教、上升空间大”	企业服务 / D轮及以上 / 150-500人	Flash express
60	数据分析师	朝阳区	13:05发布	15k-20k	15k-20k 经验3-5年 / 本科	用户增长 数据分析	“公司发展前景广阔”	软件开发 / 不需要融资 / 15-50人	磐恒科技
61	数据分析师	通州区	14:08发布	20k-35k	20k-35k 经验5-10年 / 本科	电商 移动互联网 数据分析 excel HIVEQL数据库	“福利待遇、发展前景”	电商 / 上市公司 / 2000人以上	京东集团
62	数据分析师	海淀区	15:46发布	15k-20k	15k-20k 经验3-5年 / 本科	工具软件 游戏 数据分析	“六险一金、年终奖、生日会、团建聚餐”	移动互联网,游戏 / A轮 / 50-150人	开心灿烂
63	数据分析师	昌平区	14:20发布	20k-40k	20k-40k 经验3-5年 / 本科	数据分析	“通勤班车；员工食堂；福利待遇好”	金融 / 不需要融资 / 2000人以上	泰康保险集团
64	资深数据分析师	海淀区	13:36发布	15k-25k	15k-25k 经验1-3年 / 本科	数据分析	“大平台 多团队 对接多部门 接触多领域”	企业服务,移动互联网 / 不需要融资 / 2000人以上	微创软件
65	高级数据分析师	清河	12:46发布	15k-25k	15k-25k 经验3-5年 / 本科	大数据 商业 数据分析	“六险一金,三餐免费,免费下午茶,各种团建”	移动互联网 / 上市公司 / 2000人以上	金山办公软件
66	数据分析师	朝阳区	11:39发布	12k-20k	12k-20k 经验1-3年 / 本科	数据分析	“平台好,领导好,扁平化,福利好”	教育 / A轮 / 150-500人	土豆雅思
67	数据分析师	望京	14:08发布	20k-40k	20k-40k 经验1-3年 / 本科	数据分析	“领导nic,福利多多,团队氛围好”	移动互联网,文娱丨内容 / B轮 / 150-500人	一览科技
68	电商数据分析	国贸	21:25发布	15k-30k	15k-30k 经验3-5年 / 本科	电商 新零售 数据分析 行业分析 市场竞争分析 消费者分析	“七险一金，免费三餐，弹性上班，带薪假期”	移动互联网,社交 / C轮 / 150-500人	果壳
69	广告数据分析师	朝阳区	20:29发布	12k-18k	12k-18k 经验3-5年 / 本科	数据分析 市场分析 行业分析	“团队稳定 五险一金 福利团建 领导nice”	社交 / 不需要融资 / 150-500人	花椒直播
70	数据分析师	上地	12:46发布	15k-25k	15k-25k 经验1-3年 / 本科	数据分析 SQL 商业 数据库	“免费三餐,免费健身房”	移动互联网 / 上市公司 / 2000人以上	金山办公软件
71	高级数据分析师	知春路	16:12发布	25k-45k	25k-45k 经验在校/应届 / 本科	数据分析	“六险一金 免费下午茶 晚餐”	移动互联网,社交 / B轮 / 150-500人	美篇
72	数据分析岗 (MJ000404)	朝阳区	21:05发布	15k-30k	15k-30k 经验3-5年 / 本科	互联网金融	“学习机会 发展空间”	金融 / 不需要融资 / 150-500人	百信银行
73	商业数据分析师	朝阳区	20:15发布	11k-22k	11k-22k 经验3-5年 / 本科	教育 数据分析 数据运营	“扁平化管理、快速晋升通道”	教育 / B轮 / 500-2000人	鲸鱼外教培优
