46	数据分析师	白杨	3天前发布	3k-6k	3k-6k 经验在校/应届 / 本科	竞品分析 需求分析 数据分析	“半年调薪”	移动互联网 / A轮 / 15-50人	汇数智通
47	数据分析师	拱墅区	2020-12-24	8k-15k	8k-15k 经验1-3年 / 本科	数据分析	“周末双休，餐费补贴，通讯补贴，带薪年假”	数据服务,软件开发 / 不需要融资 / 150-500人	佰聆数据
48	高级数据分析师	拱墅区	2020-12-24	20k-40k	20k-40k 经验5-10年 / 本科	社交 Python SQL	“周末双休 带薪年假”	移动互联网,电商 / 上市公司 / 150-500人	雅乐科技
49	数据分析专家	西兴	2020-12-24	20k-36k	20k-36k 经验3-5年 / 本科	互联网金融 支付 sql shell 数据集	“独角兽、五险一金，期权激励，超长年假”	金融,电商 / C轮 / 150-500人	PingPong
50	资深数据分析师/专家（电商方向）	西湖区	2天前发布	30k-45k	30k-45k 经验5-10年 / 本科	电商 数据分析	“平台宽广、团队优秀、办公环境优美”	移动互联网,社交 / 上市公司 / 2000人以上	Bigo
51	数据分析师-BI	仓前	2天前发布	20k-35k	20k-35k 经验5-10年 / 本科	电商 MySQL Java	“发展前景大”	汽车丨出行 / B轮 / 500-2000人	卖好车
52	资深数据分析师	滨江区	3天前发布	20k-25k	20k-25k 经验3-5年 / 本科	电商 新零售 需求分析 竞品分析 数据分析 BI	“五险一金”	电商 / 不需要融资 / 2000人以上	Babycare
53	数据分析	西溪	2020-12-22	20k-40k	20k-40k 经验3-5年 / 本科	Dataworks MySQL tableau	“互联网/扁平化管理/有大牛//简单”	移动互联网,社交 / A轮 / 50-150人	电鲸网络
54	数据分析师	西湖区	2020-12-23	13k-25k	13k-25k 经验1-3年 / 本科	云计算 游戏 数据分析 用户研究	“具规模的大数据平台中心”	文娱丨内容,数据服务 / 上市公司 / 500-2000人	顺网科技
55	资深数据分析师	浦沿	2020-12-14	15k-30k	15k-30k 经验3-5年 / 本科	游戏 Hive MySQL SQLServer	“六险一金 上升空间大 年轻有活力”	游戏 / 不需要融资 / 150-500人	小白工作室
56	资深数据分析师	余杭区	2020-12-18	18k-30k	18k-30k 经验3-5年 / 本科	Hive	“周末双休 全额公积金 丰厚年终奖”	移动互联网,企业服务 / B轮 / 150-500人	青团社
57	数据分析	余杭区	2020-12-10	15k-25k	15k-25k 经验5-10年 / 本科	电商 直播 MySQL Python	“发展前景、团队水平高”	移动互联网,电商 / C轮 / 500-2000人	魔筷科技
58	数据分析专家	西溪	2020-12-16	18k-35k	18k-35k 经验5-10年 / 不限	电商 新零售 业务流程管理	“上市公司、双休、五险一金、下午茶、健身房”	企业服务 / 上市公司 / 2000人以上	有赞
59	市场与用户研究经理——数据分析方向	滨江区	04:15发布	15k-30k	15k-30k 经验3-5年 / 本科	移动互联网	“六险一金,弹性工作,免费三餐,租房补贴”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
60	数据分析实习生	滨江区	2020-12-23	3k-4k	3k-4k 经验不限 / 本科	SQL SPSS R	“免费一日三餐；免费班车”	电商 / 上市公司 / 2000人以上	网易
61	数据分析	西溪	2020-12-17	17k-25k	17k-25k 经验5-10年 / 本科	物流 新零售	“菜鸟乡村6亿消费者，几万站点等你来”	移动互联网 / 不需要融资 / 150-500人	溪鸟物流
62	数据分析	拱墅区	2020-12-18	10k-20k	10k-20k 经验1-3年 / 本科	带薪年假 年底双薪 年终分红 绩效奖金	“数据分析”	其他 / 上市公司 / 500-2000人	浙江中秦科技
63	数据分析实习生	仓前	2020-12-21	3k-5k	3k-5k 经验在校/应届 / 本科	大数据 企业服务 MySQL 数据分析	“牛人团队 成长空间 期权激励 独当一面”	企业服务,数据服务 / B轮 / 150-500人	观远数据
64	数据分析师	西溪	2020-12-14	10k-15k	10k-15k 经验1-3年 / 本科	金融 数据分析	“团队大牛，弹性工作制加班少，环境氛围好”	移动互联网 / B轮 / 150-500人	51公积金管家
65	数据分析师	江干区	2020-12-11	8k-12k	8k-12k 经验3-5年 / 本科	电商	“大平台”	电商 / 未融资 / 150-500人	银河众星
66	高级数据建模工程师/数据分析师	宁围	2020-07-29	30k-40k	30k-40k 经验5-10年 / 本科	银行	“发展前景大、福利待遇好”	其他,金融 / 未融资 / 2000人以上	浙江农信
67	数据分析专家	余杭区	2020-12-14	20k-40k	20k-40k 经验5-10年 / 本科	云计算 大数据	“阿里系 大牛多 机会大 成长空间大”	数据服务 / 不需要融资 / 150-500人	橙鹰
68	数据分析师	西溪	2020-12-14	5k-10k	5k-10k 经验1年以下 / 本科	大数据 金融 数据分析	“团队大牛，弹性工作制加班少，环境氛围好”	移动互联网 / B轮 / 150-500人	51公积金管家
69	资深数据分析师	长河	2020-11-02	20k-40k	20k-40k 经验5-10年 / 本科	数据分析	“团队实力强，项目靠谱，发展前景好”	电商 / 上市公司 / 2000人以上	网易
70	数据分析	四季青	2020-12-14	9k-15k	9k-15k 经验在校/应届 / 本科	大数据 云计算 数据仓库 Hadoop Spark	“大数据、晋升不受限、上市公司”	移动互联网,企业服务 / 不需要融资 / 2000人以上	思特奇浙江
71	实习生-数据分析	仓前	3天前发布	4k-5k	4k-5k 经验在校/应届 / 本科	电商 大数据 数据分析 BI 数据库 数据运营	“国际化、大平台”	移动互联网 / 不需要融资 / 50-150人	豪猪
72	数据分析	下沙	2020-09-16	12k-24k	12k-24k 经验1-3年 / 本科	大数据 工具软件 Hadoop MySQL Python SQLServer	“工作时间弹性制”	人工智能、数据服务 / 未融资 / 50-150人	杰方数字科技
73	数据分析师	西湖区	2020-12-22	10k-18k	10k-18k 经验3-5年 / 本科	数据分析 BI	“福利好，领导NICE”	数据服务 / 上市公司 / 2000人以上	东方国信
74	数据分析师	余杭区	2020-09-20	12k-24k	12k-24k 经验不限 / 本科	数据分析	“成长快”	企业服务 / B轮 / 50-150人	观远数据
75	商业化数据分析师	西湖	2020-12-24	15k-30k	15k-30k 经验3-5年 / 本科	电商 市场 数据分析 营销策略 sql	“年底双薪；带薪出国游”	移动互联网,电商 / A轮 / 500-2000人	微拍堂
76	数据分析	西溪	2020-12-15	15k-25k	15k-25k 经验3-5年 / 本科	游戏 Hadoop MySQL SQLServer	“年终激励 项目奖金 节日福利 年度体检”	移动互联网 / 未融资 / 50-150人	金游
77	数据分析师/数据建模师	浦沿	2020-09-16	20k-40k	20k-40k 经验3-5年 / 本科	游戏 数仓建模 Hive Hadoop SQLServer	“游戏行业氛围好、福利好、空间大”	游戏 / 不需要融资 / 150-500人	小白工作室
78	数据分析师	长河	2020-12-10	15k-20k	15k-20k 经验3-5年 / 本科	数据挖掘	“五险一金,周末双休,扁平管理,机会大”	企业服务 / 未融资 / 15-50人	国誉信睿
79	bi数据分析师	天水	2020-12-24	27k-37k	27k-37k 经验5-10年 / 本科	数据分析 SQL Python	“六险一金 节日福利 年度体检 职级晋升”	移动互联网 / 不需要融资 / 2000人以上	银泰商业集团
80	资深数据分析师（KKL）	拱墅区	2020-12-24	15k-30k	15k-30k 经验3-5年 / 本科	Hive	“管理扁平,潜力项目,教育直播,团队氛围好”	教育 / 不需要融资 / 500-2000人	铭师堂
81	数据分析师	西湖	2020-08-27	15k-20k	15k-20k 经验1-3年 / 本科	金融 数据分析	“薪资福利优”	金融,软件开发 / 未融资 / 15-50人	玩呐网络
82	数据分析师(智能客服方向) (MJ000111)	西湖区	3天前发布	10k-20k	10k-20k 经验3-5年 / 本科	数据分析 智能客服	“发展前景 团队实力”	电子商务 / 不需要融资 / 150-500人	政采云
83	资深数据分析师	西溪	2020-12-21	20k-35k	20k-35k 经验3-5年 / 本科	电商 社交 DBA MySQL SQLServer	“弹性工作”	移动互联网,社交 / A轮 / 150-500人	粉象生活
84	数据分析	西兴	2020-12-23	25k-35k	25k-35k 经验3-5年 / 本科	数据运营 数据库	“一线平台”	软件开发 / 不需要融资 / 500-2000人	派湃科技
