91	BI数据分析	五山	2天前发布	15k-20k	15k-20k 经验5-10年 / 本科	互联网金融 保险 DB2 DBA ETL MySQL	“项目稳定 待遇优厚 外企氛围好”	数据服务,金融 / 上市公司 / 500-2000人	CLPS
92	游戏数据分析师	黄埔区	3天前发布	13k-26k	13k-26k 经验3-5年 / 本科	游戏 数据分析 数据运营 SPSS	“五险一金 带薪年假 包三餐”	移动互联网,游戏 / 上市公司 / 500-2000人	广州游爱
93	高级数据分析师	芳村	2020-12-24	20k-25k	20k-25k 经验3-5年 / 本科	数据分析	“五险一金、节日福利、生日福利、定期团建”	信息安全,数据服务 / 上市公司 / 150-500人	高奈特
94	数据分析专家（电销业务）	珠江新城	3天前发布	12k-20k	12k-20k 经验3-5年 / 本科	数据分析 市场分析 营销管理 渠道	“大平台、发展前景佳、海量数据”	金融 / 不需要融资 / 2000人以上	广发银行信用卡中心
95	大数据分析师	五羊新城	3天前发布	10k-20k	10k-20k 经验3-5年 / 本科	ETL 数据仓库 Hive SQLServer	“环境佳，平台大，机会多”	其他 / 不需要融资 / 2000人以上	南方报业
96	数据分析师	天河城	2020-12-23	12k-20k	12k-20k 经验不限 / 本科	大数据 金融 sas 数据分析 python	“发展前景佳”	金融 / 不需要融资 / 2000人以上	广州银行信用卡中心
97	数据分析师	天河区	2020-12-23	15k-30k	15k-30k 经验3-5年 / 本科	数据分析	“行业前景 高薪 牛人大咖”	移动互联网,电商 / A轮 / 150-500人	智品网络
98	数据分析师	新港	2020-12-09	12k-18k	12k-18k 经验3-5年 / 本科	数据分析 SQL 数据库	“周末双休,导师制度，腾讯投资”	移动互联网 / C轮 / 150-500人	有车以后
99	数据建模工程师	天河区	3天前发布	25k-45k	25k-45k 经验5-10年 / 本科	数仓建模	“绩效奖金、技术氛围好、办公环境好”	金融 / 上市公司 / 2000人以上	广发证券
100	数据分析岗（业务方向）	天河区	3天前发布	20k-40k	20k-40k 经验5-10年 / 本科	商业 可视化 SQL 数据分析	“周末双休,带薪年假,五险一金,提供食堂”	金融 / 不需要融资 / 2000人以上	广发银行信用卡中心
101	数据分析师	海珠区	2020-11-04	10k-20k	10k-20k 经验1-3年 / 本科	可视化 数据分析 数据运营 BI	“团队大牛多,工作弹性,免费午餐”	移动互联网,金融 / B轮 / 150-500人	盈米财富
102	数据分析师	永平	2020-12-23	10k-15k	10k-15k 经验3-5年 / 本科	SQL BI 数据分析	“牛人带领，快速成长”	电商 / 不需要融资 / 500-2000人	泉后优品
103	数据分析师	员村	2020-12-23	18k-25k	18k-25k 经验3-5年 / 本科	数据分析 商业 数据运营	“工程师氛围,技术大牛,周末双休”	移动互联网,电商 / A轮 / 150-500人	智品网络
104	高级数据分析师	珠江新城	2020-12-16	15k-25k	15k-25k 经验3-5年 / 本科	数仓建模 Python Sql 数据抽取	“打造全新的法律人工智能领域”	软件开发 / A轮 / 15-50人	博维创远科技
105	高级数据分析师	荔湾区	2020-10-21	15k-30k	15k-30k 经验3-5年 / 本科	SQLServer	“创新团队,氛围好,免费三餐”	电商 / 上市公司 / 2000人以上	唯品会
106	高级数据分析师	萝岗区	2020-12-09	10k-15k	10k-15k 经验3-5年 / 本科	医疗健康 SQLServer	“周末双休，购买五险一金，每天有下午茶时间”	医疗丨健康,电商 / 未融资 / 15-50人	宜健邦科技
107	资深数据分析师(J10208)	珠江新城	3天前发布	25k-35k	25k-35k 经验5-10年 / 本科	数据挖掘	“大健康行业 发展前景大 福利齐全 氛围佳”	移动互联网,医疗丨健康 / 不需要融资 / 150-500人	中康资讯
108	资深数据分析师	新港	2020-12-09	15k-30k	15k-30k 经验3-5年 / 本科	数据业务 专题分析	“扁平化 发挥空间”	移动互联网 / C轮 / 150-500人	有车以后
109	数据分析实习生	岑村	2020-12-21	3k-4k	3k-4k 经验在校/应届 / 本科	汽车 SQL 数据分析 BI	“包午晚饭，大牛带，进步快”	汽车丨出行 / 上市公司 / 2000人以上	小鹏汽车
110	数据分析师	五山	2020-11-23	6k-7k	6k-7k 经验1年以下 / 本科	大数据 数据分析	“博士带队,博士导师,5天7小时,氛围好”	移动互联网,金融 / 上市公司 / 2000人以上	设计院
111	数据分析员实习生	岭南	3天前发布	1k-2k	1k-2k 经验在校/应届 / 本科	数据分析 市场调研	“具有国外的视野、公司稳定发展”	数据服务 / 不需要融资 / 50-150人	广州市西美信息科技有限公司
112	大数据分析实习生	南沙区	3天前发布	2k-4k	2k-4k 经验在校/应届 / 本科	大数据分析	“周末双休，包住，节日福利”	移动互联网,数据服务 / 不需要融资 / 150-500人	中科院广州软件所
113	数据分析实习生	番禺区	2020-12-14	2k-3k	2k-3k 经验不限 / 本科	SQLServer MySQL SAS SPSS	“双休、食堂补贴、实习补贴、大厂经验、健身房”	文娱丨内容 / 上市公司 / 2000人以上	欢聚集团（JOYY Inc.）
114	数据分析	黄埔区	2020-12-11	4k-8k	4k-8k 经验不限 / 本科	云计算 大数据 BI SPSS 数据库	“大数据，模型构建，预测预警，股权，指导”	人工智能,软件开发 / 不需要融资 / 15-50人	经信纬通
115	数据分析	天河区	2020-12-08	6k-10k	6k-10k 经验在校/应届 / 本科	广告营销 商业	“福利丰厚 上市公司 氛围轻松 餐补”	游戏 / 上市公司 / 2000人以上	三七互娱
116	资深数据分析运营	海珠区	2020-12-24	10k-15k	10k-15k 经验1-3年 / 本科	游戏 运营 数据分析 二次元	“五险一金 周末双休 包吃 年底双薪”	游戏 / 未融资 / 150-500人	心源互动
117	数据分析师	天河区	2020-12-23	10k-12k	10k-12k 经验1-3年 / 本科	数据分析	“五险一金、免费餐饮、扁平化管理”	移动互联网 / A轮 / 50-150人	橙新科技
118	数据分析师	车陂	2020-12-11	8k-12k	8k-12k 经验1-3年 / 本科	数据仓库 Hadoop SQLServer	“五险一金绩效奖金周末双休年终分红”	其他 / 未融资 / 150-500人	博达祥和
119	数据分析师	越秀区	2020-07-27	8k-12k	8k-12k 经验1-3年 / 本科	大数据 房产服务 BI 数据分析	“互联网大平台 贝壳找房”	其他 / 不需要融资 / 2000人以上	链家地产
120	数据分析	越秀区	2020-12-21	6k-8k	6k-8k 经验1-3年 / 本科	SQL	“交通便利，五险一金，带薪年假”	VR丨AR / 不需要融资 / 50-150人	华录超清文化
121	数据分析师	天河区	2020-12-23	18k-25k	18k-25k 经验1-3年 / 本科	数据分析	“不打卡双休加班少出国旅游15薪资起”	移动互联网,电商 / A轮 / 150-500人	智品网络
122	数据分析师	天河区	2020-12-17	17k-27k	17k-27k 经验1-3年 / 本科	视频 移动互联网 数据分析	“一年15~18薪资，项目奖金，餐补”	移动互联网,电商 / A轮 / 150-500人	智品网络
123	数据分析课程班主任	东圃	2020-12-24	6k-10k	6k-10k 经验1-3年 / 本科	教育	“头部在线教育机构”	移动互联网,教育 / D轮及以上 / 500-2000人	环球网校
124	高级数据分析师	天河区	2020-11-19	12k-20k	12k-20k 经验3-5年 / 本科	电商 Hive Python MySQL 数据分析	“电商、发展前景、行业大牛”	电商 / B轮 / 500-2000人	微革网络
125	数据分析员	车陂	3天前发布	5k-10k	5k-10k 经验不限 / 本科	工具软件 C# Python SQL oracle	“五险一金、定期体检、旅游、餐补、临近地铁”	移动互联网,其他 / 不需要融资 / 50-150人	广东睿盟科技
126	数据分析主管	海珠区	2020-12-23	8k-13k	8k-13k 经验1-3年 / 本科	电商 客服团队	“基于业务数据分析”	电商 / C轮 / 2000人以上	逸仙电商
127	数据分析	珠江新城	2020-11-06	14k-20k	14k-20k 经验3-5年 / 本科	电商 数仓建模	“公开透明 免费零食 弹性打卡”	电商 / 未融资 / 50-150人	麦和日用
128	数据分析	天河区	2020-11-12	7k-12k	7k-12k 经验3-5年 / 本科	数据架构	“五险一金 周末双休 年终奖金 扁平管理”	移动互联网,社交 / 不需要融资 / 150-500人	讯汇科技
129	电商数据分析工程师	市桥	2020-12-22	10k-20k	10k-20k 经验3-5年 / 本科	电商 新零售 数据分析	“不打卡 团队年轻 领导nice”	电商 / 上市公司 / 2000人以上	美的电商
130	HR管培生-数据分析	同德	2020-12-24	5k-9k	5k-9k 经验在校/应届 / 本科	电商 SPSS BI 数据分析 数据运营	“晋升空间大、绩效奖金、五险一金”	电商 / 不需要融资 / 2000人以上	广州棒谷科技股份有限公司
131	数据分析	琶洲村	2020-11-24	20k-40k	20k-40k 经验3-5年 / 本科	游戏 工具软件 用户研究 SQL	“互联网大厂”	企业服务 / 天使轮 / 50-150人	Link-u
