86	数据分析（广告优化） (MJ002029)	安德门	2020-12-18	5k-8k	5k-8k 经验1-3年 / 本科	数据分析	“SHEIN-快时尚跨境电子商务”	电商,移动互联网 / C轮 / 2000人以上	SHEIN
87	资深数据分析工程师	小行	2020-12-04	25k-35k	25k-35k 经验5-10年 / 本科	Python 数据挖掘 数仓建模 MySQL	“技术牛人，晋升空间大”	移动互联网 / D轮及以上 / 2000人以上	满帮集团
88	数据分析师NJ	建邺区	2020-09-15	4k-6k	4k-6k 经验1-3年 / 本科	行业研究 证券产品 基金产品 分析师	“互联网工作氛围、高薪、上升空间大”	金融 / 不需要融资 / 500-2000人	通联数据
89	招聘高级专家	雨花台区	13:47发布	14k-22k	14k-22k 经验5-10年 / 本科	招聘	“nice团队”	移动互联网 / D轮及以上 / 2000人以上	满帮集团
90	销售经理	建邺区	04:08发布	15k-30k	15k-30k 经验3-5年 / 本科	商务拓展 BD	“六险一金，弹性工作，带薪休假，扁平管理”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
91	数据运营	建邺区	04:17发布	7k-14k	7k-14k 经验3-5年 / 本科	运营	“团队氛围好,晋升空间大,扁平管理”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
92	运营实习生	雨花台区	2020-12-24	3k-4k	3k-4k 经验在校/应届 / 本科	运营	“福利待遇优厚、办公环境佳、成长发展空间大”	移动互联网,数据服务 / 未融资 / 15-50人	中堃数据
93	大数据解决方案工程师	奥体	2020-10-19	10k-20k	10k-20k 经验3-5年 / 本科	云计算 大数据 Hive Spark 数据架构	“周末双休，年终奖金，五险一金，弹性工作”	移动互联网,数据服务 / 上市公司 / 500-2000人	初灵信息
94	产品经理	宁南	2020-12-18	14k-25k	14k-25k 经验1-3年 / 本科	需求分析 数据分析	“大公司，大平台，重点项目”	企业服务,软件开发 / 上市公司 / 2000人以上	法本信息
95	市场专员	秦淮区	2020-12-23	8k-15k	8k-15k 经验1-3年 / 本科	市场 营销 代理商 渠道	“14薪、季度旅游、年度体检、愉快的氛围、补充险”	人工智能,物联网 / B轮 / 50-150人	清云智飞
96	大数据开发工程师	奥体	2020-10-19	10k-20k	10k-20k 经验1-3年 / 本科	大数据 通信/网络设备 Hadoop Java	“周末双休,年终奖金,五险一金,弹性工作”	移动互联网,数据服务 / 上市公司 / 500-2000人	初灵信息
97	产品经理	宁南	2020-12-21	9k-15k	9k-15k 经验1-3年 / 大专	企业服务 移动互联网 需求分析 企业软件 供应链 Axure	“五险一金,带薪年假,节日福利”	移动互联网,电商 / 不需要融资 / 150-500人	南京百氪汇信息网络有限公司
98	工程招采	鼓楼区	2020-12-14	10k-15k	10k-15k 经验5-10年 / 本科	工程采购 供应商管理 成本控制	“公司氛围好 发展空间大”	电商,消费生活 / 上市公司 / 2000人以上	京东五星电器
99	市场招采	三牌楼	2020-12-14	10k-15k	10k-15k 经验5-10年 / 本科	新零售 招标 采购 供应商管理	“公司氛围好 发展空间大”	电商,消费生活 / 上市公司 / 2000人以上	京东五星电器
100	市场渠道-商业化运营	玄武区	2020-12-16	7k-12k	7k-12k 经验3-5年 / 大专	商务拓展 渠道推广 市场调研 活动	“发展空间大 领导好”	旅游 / 上市公司 / 2000人以上	同程旅行
101	电商运营	栖霞区	2020-12-16	6k-12k	6k-12k 经验3-5年 / 本科	电商	“全额五险一金 带薪年假”	移动互联网,消费生活 / D轮及以上 / 150-500人	出门问问
102	软件实施(J17570)	鼓楼区	2020-12-21	4k-6k	4k-6k 经验在校/应届 / 本科	售后 售前 技术支持 实施	“师徒制、超长年假、透明晋升”	数据服务 / 不需要融资 / 50-150人	华铖亿宏
103	项目实施工程师	雨花台区	2020-12-24	8k-10k	8k-10k 经验1-3年 / 本科	实施 数据库 ERP Python	“年度调薪、丰厚项目奖”	软件开发 / 未融资 / 少于15人	跃路科技
104	大数据工程师	江东	2020-12-18	20k-30k	20k-30k 经验5-10年 / 本科	大数据	“福利齐全”	移动互联网,教育 / 不需要融资 / 150-500人	联创信息
105	高级python开发工程师	浦口区	2020-12-08	11k-18k	11k-18k 经验3-5年 / 本科	水治理 数据库 机器学习 BI 物联网	“早九晚六 自由 友爱”	企业服务,数据服务 / 天使轮 / 少于15人	数翰网络
106	解决方案专家（运营商）	江东	2020-12-17	22k-35k	22k-35k 经验3-5年 / 本科	中台 运营商 解决方案	“福利齐全”	移动互联网,教育 / 不需要融资 / 150-500人	联创信息
107	互联网产品经理（海外应用商店）	雨花台区	2020-12-16	25k-50k	25k-50k 经验5-10年 / 本科	产品策划 项目管理 用户增长 竞品分析	“发展前景”	硬件 / 不需要融资 / 2000人以上	vivo
108	数据开发工程师	雨花台区	2020-12-21	6k-8k	6k-8k 经验在校/应届 / 大专	云计算 数据挖掘 数据分析	“六险一金，年度旅游体检，补助，带薪培训”	移动互联网,企业服务 / B轮 / 150-500人	博云
109	互联网运营经理-直播运营(007926)	雨花台区	2020-12-03	25k-50k	25k-50k 经验3-5年 / 本科	直播	“弹性工作,股票期权,千万级用户,高并发”	硬件 / 不需要融资 / 2000人以上	vivo
110	数据开发工程师	雨花台区	2020-12-11	8k-14k	8k-14k 经验1-3年 / 本科	ETL MySQL Oracle 数据挖掘	“周末双休，五险一金，年终奖金，年度体检”	数据服务,软件开发 / 不需要融资 / 150-500人	佰聆数据
111	售后客服	开发区	2020-11-19	10k-12k	10k-12k 经验1-3年 / 本科	工具软件 售后 客服 客服管理	“自研，偶尔加班,双休,六险一金”	企业服务,广告营销 / A轮 / 50-150人	Linkflow
112	产品客户支持	雨花台区	2020-12-14	4k-8k	4k-8k 经验1年以下 / 本科	旅游 移动互联网 客服	“人性化管理,年轻团队,豪华团建,高福利”	移动互联网,信息安全 / 不需要融资 / 15-50人	道成科技
113	产品运营	雨花台区	2020-12-11	5k-8k	5k-8k 经验3-5年 / 本科	庭审直播 运营 转化变现 活动策划 用户留存	“发展前景好”	移动互联网 / 天使轮 / 500-2000人	司法云平台
114	产品经理	玄武区	2020-12-22	15k-30k	15k-30k 经验5-10年 / 本科	互联网金融 大数据	“对的团队，对的人；砥砺前行，共同经营；”	金融,消费生活 / 未融资 / 500-2000人	苏宁金服
115	Java开发（保险银行）-[201599]	栖霞区	2020-12-04	12k-24k	12k-24k 经验1-3年 / 本科	教育 本地生活	“五险一金”	企业服务 / 天使轮 / 少于15人	葡萄调查
116	互联网产品经理	建邺区	2020-12-22	10k-18k	10k-18k 经验3-5年 / 大专	需求分析 产品设计 原型设计 用户研究	“氛围轻松 环境好 领导nice”	企业服务 / 未融资 / 50-150人	零七优服
117	会员产品经理	光华路	2020-11-26	15k-20k	15k-20k 经验3-5年 / 本科	用户研究 流程设计 产品设计	“发展前景好、带薪年假、年轻团队”	移动互联网,电商 / B轮 / 150-500人	贝登医疗
118	产品支持与运营	雨花台区	2020-12-14	4k-8k	4k-8k 经验1-3年 / 本科	移动互联网 用户	“产品支持,产品运营,产品客服”	移动互联网,信息安全 / 不需要融资 / 15-50人	道成科技
119	信息流投放	开发区	2020-12-21	5k-10k	5k-10k 经验1-3年 / 大专	电商 新零售 KOL媒介 公关（PR） 电商广告 媒体投放	“五险一金 带薪年假 带薪病假”	移动互联网,电商 / 不需要融资 / 50-150人	阿奴精油
120	用户运营经理	雨花台区	2020-12-11	8k-15k	8k-15k 经验3-5年 / 本科	医疗健康 运营 用户增长 裂变拉新 转化变现	“福利待遇齐全，公司氛围nice”	移动互联网,医疗丨健康 / 不需要融资 / 50-150人	慧医160
121	产品经理（财税）	雨花台区	2020-12-08	15k-28k	15k-28k 经验5-10年 / 本科	财务 税务	“六险一金、待遇优厚、节日福利”	移动互联网,企业服务 / B轮 / 150-500人	云帐房
122	大数据研发工程师	雨花台区	2020-12-22	15k-25k	15k-25k 经验3-5年 / 本科	Java Hadoop	“五险一金定期体检年终奖带薪年假餐补”	移动互联网,电商 / 上市公司 / 150-500人	徐工信息
123	产品经理	开发区	2020-11-23	9k-15k	9k-15k 经验1-3年 / 本科	电商 企业服务 需求分析 产品设计 SaaS	“发展空间大、工作氛围轻松”	电商 / 不需要融资 / 50-150人	南京木木西里科技有限公司
124	电话销售专员	鼓楼区	2020-12-18	6k-10k	6k-10k 经验不限 / 不限	广告营销 金融 销售 电话销售 地推 信贷	“入职五险一金，新人带薪培训，节假日高温补贴”	金融 / 上市公司 / 500-2000人	平安普惠
125	产品经理	光华路	2020-12-07	9k-14k	9k-14k 经验1-3年 / 不限	云计算 移动互联网 产品设计 产品策划 项目管理 用户研究	“五险一金，综合意外险，节日福利”	数据服务 / 天使轮 / 15-50人	网感至察
126	跨境电商运营总监	玄武区	2020-12-15	20k-40k	20k-40k 经验3-5年 / 本科	C端用户运营 电商运营 跨境电商	“上市公司”	医疗丨健康 / 上市公司 / 2000人以上	鱼跃医疗
127	市场主管	汉中路	2020-12-02	6k-12k	6k-12k 经验3-5年 / 不限	医疗健康 教育 地推 线下拓展 渠道 市场竞争分析	“欢迎投递”	移动互联网 / B轮 / 150-500人	企鹅医生
128	HRBP (MJ002366)	雨花台区	2020-12-15	9k-18k	9k-18k 经验3-5年 / 本科	HRBP 员工关系 绩效考核 薪酬福利	“发展平台 公司氛围 成长空间”	电商,移动互联网 / C轮 / 2000人以上	SHEIN
129	算法工程师	雨花台区	2020-10-13	15k-30k	15k-30k 经验3-5年 / 硕士	Entity Linking	“公司核心研发部，平台大，发展前景好”	企业服务,移动互联网 / 上市公司 / 2000人以上	亚信
130	高级产品经理	新街口	2020-12-06	25k-35k	25k-35k 经验10年以上 / 本科	C端产品	“产品负责人”	教育 / 未融资 / 50-150人	指南者留学
